id,question
301f9b4d-533b-442c-bc6f-4117418b7edc,How does the prevalence of TP53 mutations in premenopausal Asian women with recurrent breast cancer compare to the prevalence in 43 premenopausal specimens from both TCGA and International Cancer Genome Consortium that had relapsed?
68a49eb6-465c-4097-88ab-0fb24b0c1e5c,How does chronic cadmium exposure affect the expression of ERα-responsive genes in breast cancer cells?
68a49eb6-465c-4097-88ab-0fb24b0c1e5c,What specific cellular processes were affected by the loss of ERα in both MCF7 and MCF7-Cd cells?
68a49eb6-465c-4097-88ab-0fb24b0c1e5c,Did the loss of ERα completely eliminate the growth advantage observed in cadmium-exposed cells?
68a49eb6-465c-4097-88ab-0fb24b0c1e5c,How does chronic cadmium exposure influence the expression of classical versus non-classical ERα-regulated genes in MCF7-Cd cells?
68a49eb6-465c-4097-88ab-0fb24b0c1e5c,What is the significance of this study's findings regarding the role of ERα in cadmium-induced breast cancer progression?
81fde26e-449e-458b-841a-d3762035fc7a,"What specific weatherization and ventilation retrofits were modeled in this study for multifamily housing in Boston, MA?"
81fde26e-449e-458b-841a-d3762035fc7a,For which indoor occupant activities and mechanical ventilation scenarios were the energy and IAQ trade-offs of weatherization and ventilation retrofits assessed?
81fde26e-449e-458b-841a-d3762035fc7a,"In the context of heavy cooking or smoking, how did the study's findings regarding ventilation standards relate to indoor air quality (IAQ) disbenefits?"
81fde26e-449e-458b-841a-d3762035fc7a,What specific energy cost increases were identified as potentially resulting from continuous outdoor air ventilation?
81fde26e-449e-458b-841a-d3762035fc7a,"Could the modeling platform used in this study be applied to evaluate the impact of housing interventions on IAQ and energy consumption in different building typologies, climates, and indoor occupant activities beyond the multifamily housing scenario in Boston?"
472b39ff-5d35-4cba-8034-952760abf262,"How many protein-coding genes, rRNAs, and tRNAs were identified on average across the assembled Streptomyces genomes?"
472b39ff-5d35-4cba-8034-952760abf262,What is the range of total lengths for the assembled genomes of the 22 Streptomyces species and eight different Streptomyces venezuelae strains?
472b39ff-5d35-4cba-8034-952760abf262,What percentage of gene space completeness was achieved in the assembled genomes?
472b39ff-5d35-4cba-8034-952760abf262,What is the significance of the large number of unexplored silent secondary metabolite biosynthetic gene clusters (smBGCs) in Streptomyces genomes?
472b39ff-5d35-4cba-8034-952760abf262,"How many smBGCs were identified in silico in the 30 Streptomyces genomes, and what percentage of them are associated with unknown products?"
8a9cb408-b8f9-4e18-91a0-7a20236241b7,How many transcription factors (TFs) were identified to have their binding disrupted by 34 MDD risk SNPs?
8a9cb408-b8f9-4e18-91a0-7a20236241b7,What are the specific reporter gene assays used to verify the regulatory effect of the TF binding–disrupting SNPs?
8a9cb408-b8f9-4e18-91a0-7a20236241b7,How was allelic-specific expression analysis performed to validate the regulatory effect of the TF binding–disrupting SNPs?
8a9cb408-b8f9-4e18-91a0-7a20236241b7,What is the specific CRISPR-Cas9-mediated genome editing method used to confirm the regulatory impact of the TF binding–disrupting SNPs?
8a9cb408-b8f9-4e18-91a0-7a20236241b7,What is the specific eQTL analysis method used to identify target genes regulated by the regulatory risk SNPs?
d8110585-b919-4115-90a9-5986980df6a8,What was the average baseline level of LDL-C and triglycerides in the 138 participants included in the per protocol analysis?
d8110585-b919-4115-90a9-5986980df6a8,"How much did plant sterols intake lower fasting LDL-C, total cholesterol, and triglycerides in individuals with or at risk of developing type 2 diabetes?"
d8110585-b919-4115-90a9-5986980df6a8,"Did the study find any significant changes in HDL-C, glucose, or insulin levels after 6 weeks of plant sterols supplementation?"
d8110585-b919-4115-90a9-5986980df6a8,How was the risk of developing type 2 diabetes defined in this study?
d8110585-b919-4115-90a9-5986980df6a8,"What was the specific mixed meal challenge used to assess acute and chronic postprandial blood lipids, glucose, and insulin responses in 39 individuals with type 2 diabetes?"
cd56f041-55fa-4684-9abb-00e1801e621f,What is the percentage of women with endocrine-resistant metastatic breast cancer (MBC) who were found to have HER2 mutations in their plasma genotypes?
cd56f041-55fa-4684-9abb-00e1801e621f,What therapies were the circulating tumor cells (CTCs) from a patient with HER2-mutant MBC resistant to in ex vivo culture?
cd56f041-55fa-4684-9abb-00e1801e621f,What was the IC50 value for neratinib in the HER2-mutant CTC culture line?
cd56f041-55fa-4684-9abb-00e1801e621f,What was the effect of neratinib treatment on HER2 expression and downstream signaling in the HER2-mutant CTC culture line?
cd56f041-55fa-4684-9abb-00e1801e621f,What was the clinical response to neratinib treatment in an index patient with HER2-mutant MBC?
563f4851-5485-4f26-8c74-434130bfbc1f,What type of specimen was used in the finite-element simulations to investigate shear banding in this study?
563f4851-5485-4f26-8c74-434130bfbc1f,What range of mechanisms were considered in the micromechanical modeling of shear banding?
563f4851-5485-4f26-8c74-434130bfbc1f,How does anisotropic plasticity contribute to the formation of shear bands in ductile solids?
563f4851-5485-4f26-8c74-434130bfbc1f,What are the implications of the findings for understanding shear fracture in ductile rocks?
563f4851-5485-4f26-8c74-434130bfbc1f,How might the insights gained from this study be applied to the design of advanced materials to mitigate shear fracture?
f3f93e1f-cf48-4e16-9eb6-3a943f9e3728,What is the correlation coefficient between the ratio of blood flow index (BFI) and the ratio of regional cerebral blood flow (rCBF) in patients with chronic-stage atherosclerotic occlusive cerebrovascular disease?
f3f93e1f-cf48-4e16-9eb6-3a943f9e3728,What parameters were measured using near-infrared spectroscopy/indocyanine green (NIRS/ICG) in this study?
f3f93e1f-cf48-4e16-9eb6-3a943f9e3728,How were the patients divided into groups for further analysis?
f3f93e1f-cf48-4e16-9eb6-3a943f9e3728,What is the significance of the difference in ICG kinetics between the reduced rCBF group and the elevated rOEF group?
f3f93e1f-cf48-4e16-9eb6-3a943f9e3728,What are the potential applications of the NIRS/ICG method for patients with acute ischemic stroke?
be6c0cb2-b498-4b91-b6f5-66e635cc1950,What were the two anaesthetic methods used during surgery?
be6c0cb2-b498-4b91-b6f5-66e635cc1950,How were patient groups matched in this study?
be6c0cb2-b498-4b91-b6f5-66e635cc1950,What statistical tests were used to compare the two anaesthetic methods?
be6c0cb2-b498-4b91-b6f5-66e635cc1950,What were the mean recurrence-free survival times in months for patients receiving each type of anaesthesia?
be6c0cb2-b498-4b91-b6f5-66e635cc1950,Were there any significant differences in survival outcomes observed between the two anaesthetic groups?
be22a1a5-9799-4941-adae-3605f3c9341f,How many gene expression signatures were evaluated in the study and which of these were considered gene expression subtypes?
be22a1a5-9799-4941-adae-3605f3c9341f,What was the sample size for each of the nine adjuvant clinical assessment groups?
be22a1a5-9799-4941-adae-3605f3c9341f,What were the findings regarding the prognostic value of gene signatures for TNBC-ACT and endocrine treated ER+/HER2−/LN− and ER+/HER2−/LN+ cases?
be22a1a5-9799-4941-adae-3605f3c9341f,Were there any differences in the concordance between gene signatures and conventional immunohistochemistry-based stratification based on hormone receptor and HER2 status?
be22a1a5-9799-4941-adae-3605f3c9341f,What were the limitations of the study and what recommendations were made for further research?
0390052b-bcd4-4c48-af67-4f6addeb7ab0,What is the proposed theoretical threshold for xylem hydraulic conductivity loss that results in tree mortality?
0390052b-bcd4-4c48-af67-4f6addeb7ab0,Were there significant differences in the responses of gymnosperms and angiosperms in terms of non-structural carbohydrate reserves at mortality?
0390052b-bcd4-4c48-af67-4f6addeb7ab0,How does this study's findings relate to existing dynamic vegetation models and their representation of tree mortality?
0390052b-bcd4-4c48-af67-4f6addeb7ab0,"What implications do the findings have for future biosphere–atmosphere interactions of carbon, water and energy balance?"
0390052b-bcd4-4c48-af67-4f6addeb7ab0,What are the potential benefits of using hydraulic function thresholds in vegetation models to improve mortality projections?
6bdf74da-7369-4b30-b8d0-e41b18780070,How does the selection for high productivity affect the genotype by environment (G × E) variation in maize?
6bdf74da-7369-4b30-b8d0-e41b18780070,What is the impact of breeding on phenotypic plasticity in modern temperate maize cultivars?
6bdf74da-7369-4b30-b8d0-e41b18780070,What genomic regions are associated with G × E variation and how do they differ between selected and unselected regions?
6bdf74da-7369-4b30-b8d0-e41b18780070,Are there any differences in the genomic position of variants associated with phenotypic stability between selected and unselected regions?
6bdf74da-7369-4b30-b8d0-e41b18780070,What is the hypothetical mechanism for the control of plasticity by short-range regulatory elements?
1e626dbe-c445-4a63-985d-8da686f4696a,What is the doubling time of the ɸ-D lysogenized strain (CB-D) in liquid culture?
1e626dbe-c445-4a63-985d-8da686f4696a,What is the difference in viable counts between CB-A and CB-D as cell cultures enter stationary phase?
1e626dbe-c445-4a63-985d-8da686f4696a,How does the biofilm biomass produced by CB-A compare to that produced by CB-D?
1e626dbe-c445-4a63-985d-8da686f4696a,How does the competitive fitness of CB-A compare to that of CB-D when grown planktonically?
1e626dbe-c445-4a63-985d-8da686f4696a,How does the competitive fitness of CB-A compare to that of CB-D during biofilm growth?
e699239f-e93e-43c4-adc9-4bc914a1af9f,"What is the sensitivity of the eELISA method described in the article, and how does it compare to standard colorimetric ELISA methods?"
e699239f-e93e-43c4-adc9-4bc914a1af9f,What specific type of electrochemical detection is used in the eELISA system?
e699239f-e93e-43c4-adc9-4bc914a1af9f,What are the advantages of using a Lab-on-a-Printed Circuit Board (LoPCB) approach for TB diagnosis?
e699239f-e93e-43c4-adc9-4bc914a1af9f,What kind of biological sample was used to demonstrate the utility of the eELISA system for medical applications?
e699239f-e93e-43c4-adc9-4bc914a1af9f,What are the potential future applications of the described LoPCB technology beyond TB diagnosis?
d02fbae4-8db2-49bc-b695-90913bce959d,What is the percentage of flavonoids found in Carpobrotus edulis after extraction using microwave assisted extraction (MAE)?
d02fbae4-8db2-49bc-b695-90913bce959d,How does the energy efficiency of MAE compare to conventional Soxhlet extraction for phytochemical extraction from Carpobrotus edulis?
d02fbae4-8db2-49bc-b695-90913bce959d,What are the specific techniques used to identify and characterize the phytochemicals present in Carpobrotus edulis?
d02fbae4-8db2-49bc-b695-90913bce959d,What is the yield of biochar obtained from the activation of residual biomass of Carpobrotus edulis using microwave assisted activation (MAA)?
d02fbae4-8db2-49bc-b695-90913bce959d,Describe the surface area and pore volume characteristics of the biochar produced from Carpobrotus edulis using MAA.
7c5e790f-5f6c-44eb-bdf2-f11d4f0bb6ff,How is the sudden change in effective gravity used to demonstrate the concept of a time mirror?
7c5e790f-5f6c-44eb-bdf2-f11d4f0bb6ff,What is the significance of the 'Cauchy sources' in relation to the Huygens virtual sources?
7c5e790f-5f6c-44eb-bdf2-f11d4f0bb6ff,What type of wave propagation is used to experimentally demonstrate the concept of instantaneous time mirrors?
7c5e790f-5f6c-44eb-bdf2-f11d4f0bb6ff,How do the researchers generalize the concept of time mirrors to different types of waves?
7c5e790f-5f6c-44eb-bdf2-f11d4f0bb6ff,What new approach for wave control is introduced based on the holographic method?
311704a9-b64f-40f8-afe5-d8b944711f79,What type of plasmid is p15WZ-82_Vir and how was it formed?
311704a9-b64f-40f8-afe5-d8b944711f79,What specific virulence-encoding elements does the p15WZ-82_Vir plasmid carry?
311704a9-b64f-40f8-afe5-d8b944711f79,What impact does the conjugative nature of p15WZ-82_Vir have on the dissemination of virulence factors among bacterial pathogens?
311704a9-b64f-40f8-afe5-d8b944711f79,How does the conjugation of p15WZ-82_Vir to carbapenem-resistant Klebsiella strains affect their phenotype?
311704a9-b64f-40f8-afe5-d8b944711f79,What is the significance of p15WZ-82_Vir's ability to transfer high-level virulence to Klebsiella pneumoniae strains?
58ab8a6d-d59a-491a-885d-e978f5758330,"What is the specific set of genes that are preferentially expressed by microglia in the aged human brain, as identified in the study?"
58ab8a6d-d59a-491a-885d-e978f5758330,"How do the authors confirm the unique phenotype of the HuMi_Aged gene set, beyond the transcriptional level?"
58ab8a6d-d59a-491a-885d-e978f5758330,"Is the HuMi_Aged gene set enriched in susceptibility genes for diseases other than Alzheimer’s disease, and if so, which ones?"
58ab8a6d-d59a-491a-885d-e978f5758330,"How does the expression of the HuMi_Aged gene set change with advancing age, and how does this relate to neurodegenerative disease?"
58ab8a6d-d59a-491a-885d-e978f5758330,"How does the APOEε2 haplotype affect the expression of the HuMi_Aged gene set, and is there a similar effect observed for the APOEε4 haplotype?"
9dbe4061-aacb-4a8e-8f27-d5a75d5e6c58,What is the detuning energy shift measured in the experiment for the charge qubit in the Si/SiGe quadruple quantum dot?
9dbe4061-aacb-4a8e-8f27-d5a75d5e6c58,"How does the coupling between the two double quantum dots enable fast, state-conditional Landau-Zener-Stuckelberg oscillations?"
9dbe4061-aacb-4a8e-8f27-d5a75d5e6c58,What is the time it takes for a conditional π phase flip in the Landau-Zener-Stuckelberg oscillations?
9dbe4061-aacb-4a8e-8f27-d5a75d5e6c58,What type of qubit is used in the experiment?
9dbe4061-aacb-4a8e-8f27-d5a75d5e6c58,What is the significance of the experiment for quantum computing?
be029dc8-5dd3-41b2-98eb-21b415a0eb41,"What are the effects of 1,25(OH)2D3 and Wnt3A on the gene expression profile of CCD-18Co human colon myofibroblasts?"
be029dc8-5dd3-41b2-98eb-21b415a0eb41,"How do 1,25(OH)2D3 and Wnt3A affect the proliferation and migration of CCD-18Co cells?"
be029dc8-5dd3-41b2-98eb-21b415a0eb41,"What is the effect of 1,25(OH)2D3 and Wnt3A on the ability of CCD-18Co cells to contract collagen gels?"
be029dc8-5dd3-41b2-98eb-21b415a0eb41,"Were the results observed in CCD-18Co cells replicated in patient-derived primary colon normal fibroblasts and CAFs, and fibroblasts from other origins?"
be029dc8-5dd3-41b2-98eb-21b415a0eb41,What are the implications of these findings for understanding intestinal homeostasis and stromal fibroblast action in CRC?
f36262c7-4b0d-4897-9e41-d6c2e8b011e6,What is the function of the ABC transporter IrtAB in Mycobacterium tuberculosis?
f36262c7-4b0d-4897-9e41-d6c2e8b011e6,What are the two classes of siderophores produced by Mycobacterium tuberculosis?
f36262c7-4b0d-4897-9e41-d6c2e8b011e6,How does the siderophore interaction domain of IrtAB contribute to iron release?
f36262c7-4b0d-4897-9e41-d6c2e8b011e6,What structural features of IrtAB are responsible for its import function despite having an exporter fold?
f36262c7-4b0d-4897-9e41-d6c2e8b011e6,What is the substrate preference of IrtAB in terms of mycobactin and carboxymycobactin?
8ed8f36b-7658-4772-8b6b-04f9d998d0a5,What was the effect of combined 5FU and Avastin injections on the progression of primary pterygium?
8ed8f36b-7658-4772-8b6b-04f9d998d0a5,What percentage of patients experienced improvement in redness after treatment?
8ed8f36b-7658-4772-8b6b-04f9d998d0a5,What specific proteins were examined using immunohistological examination in the study?
8ed8f36b-7658-4772-8b6b-04f9d998d0a5,"How did the levels of VEGF, bFGF, EGF, vWF, LYVE-1, and collagen-I compare between injected and control pterygium samples?"
8ed8f36b-7658-4772-8b6b-04f9d998d0a5,What is the proposed mechanism of action for the combined 5FU and Avastin treatment in arresting pterygium progression and inducing atrophy?
13fb079a-e026-419e-88cd-6f5f9d57e4db,What mutations in quorum sensing genes were observed during in vitro evolution of P. aeruginosa AA2 in the presence and absence of a synthetic CF lung microbiome?
13fb079a-e026-419e-88cd-6f5f9d57e4db,What phenotypic changes were observed in the production of the QS molecule 3-O-C12-homoserine lactone and QS-regulated virulence factors pyocyanin and protease in the evolved P. aeruginosa AA2 populations?
13fb079a-e026-419e-88cd-6f5f9d57e4db,What was the effect of the microbial community on the production of the tested P. aeruginosa virulence factors?
13fb079a-e026-419e-88cd-6f5f9d57e4db,Were there any differences in the frequency of mutations in transcriptional regulators gntR and mexL between P. aeruginosa grown alone and with the microbiome?
13fb079a-e026-419e-88cd-6f5f9d57e4db,Did the presence or absence of the synthetic CF lung microbiome influence the development of resistance to β-lactam antibiotics during the evolution of P. aeruginosa AA2?
e2fefedf-456f-4b83-90c2-683a715a0114,What is the relationship between the viscosity of supercooled non-polymeric glass-forming melts and the strain rate?
e2fefedf-456f-4b83-90c2-683a715a0114,What is the unique structural characteristic of borosilicate glass that leads to oscillatory viscous flow during compression at high temperatures?
e2fefedf-456f-4b83-90c2-683a715a0114,How does the micro-structure of borosilicate glass influence deformation under loading?
e2fefedf-456f-4b83-90c2-683a715a0114,What specific structural change occurs in the borate network during loading?
e2fefedf-456f-4b83-90c2-683a715a0114,What is the role of the silicate network in the oscillatory viscous flow of borosilicate glass?
4e2b7f73-246f-4ba9-81ee-8726ec602cbe,What are the specific mutations in the cadherin receptor-ligand pair DCHS1 and FAT4 that were studied in this research?
4e2b7f73-246f-4ba9-81ee-8726ec602cbe,How does the knockdown of DCHS1 and FAT4 expression affect the morphology of neural progenitor cells in human cerebral organoids?
4e2b7f73-246f-4ba9-81ee-8726ec602cbe,"What are the specific genes that are dysregulated in the subpopulation of mutant neurons with defective neuronal migration dynamics, as revealed by scRNA-seq data?"
4e2b7f73-246f-4ba9-81ee-8726ec602cbe,How do the altered neuronal migratory trajectories in human cerebral organoids derived from individuals with neuronal heterotopia differ from those observed in mouse models with mutations in known causal genes?
4e2b7f73-246f-4ba9-81ee-8726ec602cbe,What is the functional significance of the defective neural progenitor cell (NPC) morphology and the altered navigation system in a subset of neurons in relation to the development of periventricular heterotopia?
d09925b2-2d34-4ae1-ac5f-518058459d7f,What specific markers of epithelial-to-mesenchymal transition were observed in human embryonic stem cell colonies stimulated with Wnt and Activin?
d09925b2-2d34-4ae1-ac5f-518058459d7f,How does the spatial expression pattern of the organizer differ between colonies stimulated with Wnt and Nodal signaling?
d09925b2-2d34-4ae1-ac5f-518058459d7f,"What is the role of GSC, the organizer-specific transcription factor, in the formation of the human organizer?"
d09925b2-2d34-4ae1-ac5f-518058459d7f,"When grafted into chick embryos, what specific neural fate was induced in the host by human stem cell colonies treated with Wnt and Activin?"
d09925b2-2d34-4ae1-ac5f-518058459d7f,What is the significance of the discovery of a human organizer in terms of understanding human embryology?
a0525525-bd2f-4250-9f0c-068c06ea0052,What is the primary reason for the difficulty in achieving efficient gene deletion in mushroom-forming basidiomycetes compared to ascomycete model systems?
a0525525-bd2f-4250-9f0c-068c06ea0052,"What is the specific gene that was targeted for deletion in this study, and what is its function?"
a0525525-bd2f-4250-9f0c-068c06ea0052,"What is the method used to deliver all necessary components (Cas9 protein, sgRNA, and repair template) for gene deletion in this study?"
a0525525-bd2f-4250-9f0c-068c06ea0052,How did the researchers enhance the efficiency of gene deletion in Schizophyllum commune?
a0525525-bd2f-4250-9f0c-068c06ea0052,What is the minimum length of homology arms required for efficient homologous recombination in this study?
55d97965-0e82-4204-83a2-9f62b60744a4,What was the incidence rate of ischemic stroke per year at risk among patients who underwent CABG early after AMI?
55d97965-0e82-4204-83a2-9f62b60744a4,What were the predictors of post-AMI ischemic stroke identified in the study?
55d97965-0e82-4204-83a2-9f62b60744a4,Did the incidence of ischemic stroke decrease over time among patients who did not undergo CABG?
55d97965-0e82-4204-83a2-9f62b60744a4,What medications were associated with a reduced risk of ischemic stroke?
55d97965-0e82-4204-83a2-9f62b60744a4,What is the significance of the findings regarding the trends in ischemic stroke incidence over time among patients who did and did not undergo CABG?
fb6fef94-7845-4abb-8d4f-69d34f8163c6,"What specific type of transition metal dichalcogenide is investigated in the article, and what are its distinctive electrical properties?"
fb6fef94-7845-4abb-8d4f-69d34f8163c6,How does the article demonstrate the enhancement of photoluminescence intensity in MoS2 through the use of TaSe2?
fb6fef94-7845-4abb-8d4f-69d34f8163c6,"What are the unique optical properties of TaSe2 compared to conventional metals, specifically regarding its photoluminescence and hot electron behavior?"
fb6fef94-7845-4abb-8d4f-69d34f8163c6,"What is the specific type of photodetector fabricated using TaSe2 and MoS2, and what is its reported responsivity and operating frequency?"
fb6fef94-7845-4abb-8d4f-69d34f8163c6,"What are the potential applications of TaSe2 in nanoscale optoelectronics, and how does its strong photoluminescence contribute to these applications?"
0213f1ca-8b6c-462f-9688-d5cc0f3919ef,What is the diameter of the conductive pili produced by *Syntrophus aciditrophicus*?
0213f1ca-8b6c-462f-9688-d5cc0f3919ef,How does the conductance of the *S. aciditrophicus* pili compare to that of the heterologously expressed pili in *Geobacter sulfurreducens*?
0213f1ca-8b6c-462f-9688-d5cc0f3919ef,"What is the significance of the finding that *S. aciditrophicus* lacks abundant c-type cytochromes, which are often associated with DIET?"
0213f1ca-8b6c-462f-9688-d5cc0f3919ef,What is the evidence that other genera of hydrogen/formate-producing syntrophs may also possess e-pili?
0213f1ca-8b6c-462f-9688-d5cc0f3919ef,How does this research challenge the current paradigm for electron transfer in anaerobic microbial communities?
becd4e81-0c9c-4590-8390-ce7abbae3569,What is the name of the instrument used by the SCExAO team for direct imaging of terrestrial exoplanets?
becd4e81-0c9c-4590-8390-ce7abbae3569,What is the specific telescope that houses the SCExAO instrument?
becd4e81-0c9c-4590-8390-ce7abbae3569,"What is the primary purpose of the SCExAO instrument, according to the author, Thayne Currie?"
becd4e81-0c9c-4590-8390-ce7abbae3569,"What research area is the SCExAO instrument advancing, according to the article abstract?"
becd4e81-0c9c-4590-8390-ce7abbae3569,"Where is the author, Thayne Currie, affiliated with?"
0357c27c-c279-47fd-8593-d93572304a68,What are the control parameters of the phase diagram for strongly coupled electron-hole graphene bilayers?
0357c27c-c279-47fd-8593-d93572304a68,What are the three ground states found in the phase diagram of strongly coupled electron-hole graphene bilayers?
0357c27c-c279-47fd-8593-d93572304a68,What is the primary interaction responsible for the formation of the new quantum phases in bilayer graphene?
0357c27c-c279-47fd-8593-d93572304a68,Are the experimental parameters for the new phases in coupled electron-hole bilayer graphene attainable?
0357c27c-c279-47fd-8593-d93572304a68,What is the role of the elementary crystal structure of bilayer graphene in the emergence of the new quantum phases?
c34829fb-4103-4fd8-a96e-9fc16149ff77,What is the difference in TP53 mutation frequency between patients with typical and atypical CK-AML?
c34829fb-4103-4fd8-a96e-9fc16149ff77,What are the molecular characteristics of the smaller patient subsets identified within typical CK-AML?
c34829fb-4103-4fd8-a96e-9fc16149ff77,What are the clinical characteristics of patients with atypical CK-AML compared to those with typical CK-AML?
c34829fb-4103-4fd8-a96e-9fc16149ff77,What are the specific genes that were investigated for mutations in this study?
c34829fb-4103-4fd8-a96e-9fc16149ff77,What are the most common unbalanced abnormalities found in CK-AML?
57febf4c-142c-44f6-be59-9c1ba8e897e3,"What is the function of TvCyP2 in Trichomonas vaginalis, specifically in relation to Myb3?"
57febf4c-142c-44f6-be59-9c1ba8e897e3,"What are the key structural features of TvCyP2, and how does the mutation of Arg75 affect its function?"
57febf4c-142c-44f6-be59-9c1ba8e897e3,"How does the localization of TvCyP2 differ from that of TvCyP1, and what are the implications for their respective roles in protein trafficking?"
57febf4c-142c-44f6-be59-9c1ba8e897e3,"Does TvCyP2 interact directly with TvCyP1, and if so, what evidence supports this interaction?"
57febf4c-142c-44f6-be59-9c1ba8e897e3,"What specific components are found in the protein complexes immunoprecipitated from lysates of cells overexpressing TvCyP1 and TvCyP2, and what does this indicate about the organization of these complexes?"
